TYPE,COMPANY,ZONE,STATION,VOLTAGE,NAME,LONG NAME
LINE,PL,PL-S,ALBURTIS,500 KV,ALB-BRA,ALBURTIS-BRANCHBU 5016
LINE,PL,PL-S,ALBURTIS,500 KV,ALB-BRN1,ALBURTIS-BRNGSVIL 5059
LINE,PL,PL-S,ALBURTIS,500 KV,ALB-BRN2,ALBURTIS-BRNGSVIL 5058
LINE,PL,PL-S,ALBURTIS,500 KV,ALB-HOS,ALBURTIS-HOSENSAC 5027
LINE,PL,PL-S,ALBURTIS,500 KV,ALB-JUN,ALBURTIS-JUNIATA 5009
LINE,PL,PL-S,ALLENTOW,138 KV,ALL-EAL1,ALLENTOW-E ALL TP ALL-EAL1
LINE,PL,PL-S,ALLENTOW,138 KV,ALL-EAL2,ALLENTOW-E ALL TP ALL-EAL2
LINE,PL,PL-S,ALTONPRK,69 KV,ALT-EMM1,ALTONPRK-EMMAUS   ALT-EMM1
LINE,PL,PL-S,ALTONPRK,69 KV,ALT-EMM2,ALTONPRK-EMMAUS   ALT-EMM2
LINE,PL,PL-S,ALTONPRK,69 KV,ALT-MAC1,ALTONPRK-MACK     ALT-MAC1
LINE,PL,PL-S,ALTONPRK,69 KV,ALT-MAC2,ALTONPRK-MACK     ALT-MAC2
LINE,PL,PL-S,AMPPARK1,69 KV,AP1-HAR1,AMPPARK1-HARRISBU AP1-HAR1
LINE,PL,PL-S,AMPPARK1,69 KV,AP1-HAR2,AMPPARK1-HARRISBU AP1-HAR2
LINE,PL,PL-S,AMPPARK1,69 KV,AP1-OBE,AMPPARK1-OBRLINPL AP1-OBE
LINE,PL,PL-S,AMPPARK1,69 KV,AP1-OBE2,AMPPARK1-OBRLINPL AP1-OBE2
LINE,PL,PL-S,AMPPARK2,69 KV,AP2-EBE,AMPPARK2-EBENEZR AP2-EBE
LINE,PL,PL-S,AMPPARK2,69 KV,AP2-OBE,AMPPARK2-OBRLINPL AP2-OBE
LINE,PL,PL-S,AMPPARK2,69 KV,AP2-OBE2,AMPPARK2-OBRLINPL AP2-OBE2
LINE,PL,PL-S,AMPPARK2,69 KV,AP2-SWA,AMPPARK2-SWATARA AP2-SWA
LINE,PL,PL-S,ATT,138 KV,ATT-EAL1,ATT     -E ALL TP ATT-EAL1
LINE,PL,PL-S,ATT,138 KV,ATT-EAL2,ATT     -E ALL TP ATT-EAL2
LINE,PL,PL-S,ATT,138 KV,ATT-EAL3,ATT     -E ALLENT ATT-EAL3
LINE,PL,PL-S,ATT,138 KV,ATT-EAL4,ATT     -E ALLENT ATT-EAL4
LINE,PL,PL-S,BERKS,230 KV,BER-LAU,BERKS-LAUSCHTO BER-LAU
LINE,PL,PL-S,BERKS,230 KV,BER-SLE,BERKS-SLEBANON1074
LINE,PL,PL-S,BERKS,230 KV,BER-SRE,BERKS-SREADING
LINE,PL,PL-S,BING,69 KV,BIN-COO,BING-COPERSBG BIN-COO
LINE,PL,PL-S,BING,69 KV,BIN-COOP,BING-COPERSBU BIN-COOP
LINE,PL,PL-S,BLUEMONT,138 KV,BLU-GIL,BLUEMONT-GILBERTT BLU-GIL
LINE,PL,PL-S,BLUEMONT,138 KV,BLU-SIE,BLUEMONT-SIEGFRIE BLU-SIE
LINE,PL,PL-S,BRNGSVIL,500 KV,BRN-WES,BRNGSVIL-WESCOSVI BRN-WES
LINE,PL,PL-S,BRUNNERI,230 KV,BRU-MID5,BRUNNERI-MIDDLJCT #2 1005
LINE,PL,PL-S,BRUNNERI,230 KV,BRU-MID6,BRUNNERI-MIDDLJCT #1 1056
LINE,PL,PL-S,BRUNNERI,230 KV,BRU-SMA,BRUNNERI-SMANHEIM
LINE,PL,PL-S,BRUNNERI,230 KV,BRU-WHE,BRUNNERI-WHEMPFIE 2305
LINE,PL,PL-S,BRUNNERI,230 KV,BRU-WIGR,BRUNNERI-WILLGROV BRU-WIGR
LINE,PL,PL-S,BRUNNERI,230 KV,BRU-WSHO,BRUNNERI-WSHORE BRU-WSHO
LINE,PL,PL-S,BRUNNERI,230 KV,BRU-YOR,BRUNNERI-YORKANA 1055
LINE,PL,PL-S,BUCKPL,69 KV,BUC-BUI,BUCKPL  -BUIR     BUC-BUI
LINE,PL,PL-S,BUIR,69 KV,BUI-WAK,BUIR    -WAKEFIPL BUI-WAK
LINE,PL,PL-S,BURLE,138 KV,BUR-DON1,BURLE   -DONNGRAV BUR-DON1
LINE,PL,PL-S,BURLE,138 KV,BUR-DON2,BURLE   -DONNGRAV BUR-DON2
LINE,PL,PL-S,BURLE,138 KV,BUR-ELA1,BURLE   -ELANCAST BUR-ELA1
LINE,PL,PL-S,BURLE,138 KV,BUR-ELA2,BURLE   -ELANCAST BUR-ELA2
LINE,PL,PL-S,BUXMONT,230 KV,BUX-HOS,BUXMONT-HOSENSAC 220-10
LINE,PL,PL-S,BUXMONT,230 KV,BUX-WHI,BUXMONT-WHITPAIN 220-10
LINE,PL,PL-S,CARL PL,69 KV,CAR-CAR3,CARL PL-CARLISPL CAR-CAR3
LINE,PL,PL-S,CARL PL,69 KV,CAR-CAR4,CARL PL-CARLISPL CAR-CAR4
LINE,PL,PL-S,CARL PL,69 KV,CAR-CUM3,CUMB PL-CARLISE TAP 3 LINE
LINE,PL,PL-S,CARL PL,69 KV,CAR-CUM4,CUMB PL-CARLISE 4 LINETAP
LINE,PL,PL-S,CARL PL,69 KV,CAR-MEC1,CARL PL-MECHANIC CAR-MEC1
LINE,PL,PL-S,CARL PL,69 KV,CAR-MEC2,CARL PL-MECHANIC CAR-MEC2
LINE,PL,PL-S,CARLISPL,69 KV,CAR-WCT2,CARLISPL-WCARLTAP CAR-WCT2
LINE,PL,PL-S,CATA TP,138 KV,CAT-EAL1,CATA TP -E ALL TP CAT-EAL1
LINE,PL,PL-S,CATA TP,138 KV,CAT-EAL2,CATA TP -E ALL TP CAT-EAL2
LINE,PL,PL-S,CATA TP,138 KV,CAT-NOR1,CATA TP -NAMPTON  CAT-NOR1
LINE,PL,PL-S,CATA TP,138 KV,CAT-NOR2,CATA TP -NAMPTON  CAT-NOR2
LINE,PL,PL-S,CEALALL,138 KV,CEA-SUM1,CEALALL -SUMNER   CEA-SUM1
LINE,PL,PL-S,CEALALL,138 KV,CEA-SUM2,CEALALL -SUMNER   CEA-SUM2
LINE,PL,PL-S,COPERSBG,69 KV,COO-SAL,COPERSBG-SALLENTP COO-SAL
LINE,PL,PL-S,COPERSBG,69 KV,COO-SEI1,COPERSBG-SEIDERVL COO-SEI1
LINE,PL,PL-S,COPERSBG,69 KV,COO-SEI2,COPERSBG-SEIDERVL COO-SEI2
LINE,PL,PL-S,COPERSBG,69 KV,COO-ZIN,EHEIGHTS-ZINCTAP COO-ZIN
LINE,PL,PL-S,COPERSBU,69 KV,COO-SPR2,COPERSBU-SPRNGFLD COO-SPR2
LINE,PL,PL-S,COPLAY1,69 KV,COP-COP1,COPLAY1-COPLAY2 COP-COP1
LINE,PL,PL-S,COPLAY1,69 KV,COP-COP2,COPLAY1-COPLAY2 COP-COP2
LINE,PL,PL-S,COPLAY1,69 KV,COP-FAR1,COPLAY1-FRMRSVPL COP-FAR1
LINE,PL,PL-S,COPLAY1,69 KV,COP-FAR2,COPLAY1-FRMRSVPL COP-FAR2
LINE,PL,PL-S,COPLAY2,69 KV,CO2-NAZ1,COPLAY2-NAZARETH CO2-NAZ1
LINE,PL,PL-S,COPLAY2,69 KV,CO2-NAZ2,COPLAY2-NAZARETH CO2-NAZ2
LINE,PL,PL-S,COPPERST,230 KV,COP-DAU,COPPERST-DAUPHIN COP-DAU
LINE,PL,PL-S,COPPERST,230 KV,COP-HUM,COPPERST-HUMMELST COP-HUM
LINE,PL,PL-S,COPPERST,230 KV,COP-NLE,COPPERST-NLEBANON COP-NLE
LINE,PL,PL-S,COPPERST,230 KV,COP-WIL,COPPERST-WILLOWDR COP-WIL
LINE,PL,PL-S,COPPERST,69 KV,COP-LAW,COPPERST-LAWNTON COP-LAW
LINE,PL,PL-S,COPPERST,69 KV,COP-RUT,COPPERST-RUTHFORD COP-RUT
LINE,PL,PL-S,CRCKRPRT,138 KV,CRC-DOR1,CRCKRPRT-DORNYVLE CRC-DOR1
LINE,PL,PL-S,CRCKRPRT,138 KV,CRC-DOR2,CRCKRPRT-DORNYVLE CRC-DOR2
LINE,PL,PL-S,CRCKRPRT,138 KV,CRC-SCH1,CRCKRPRT-SCHNCKVL CRC-SCH1
LINE,PL,PL-S,CRCKRPRT,138 KV,CRC-SCH2,CRCKRPRT-SCHNCKVL CRC-SCH2
LINE,PL,PL-S,CUMB PL,230 KV,CUM-JUN,CUMB PL-JUNIATA 2235
LINE,PL,PL-S,CUMB PL,230 KV,CUM-WIGR,CUMB PL-WILLGROV CUM-WIGR
LINE,PL,PL-S,CUMB PL,69 KV,CUM-WCT2,CUMB PL-WCARLTAP CUM-WCT2
LINE,PL,PL-S,CUMB PL,69 KV,CUM-WER1,CUMB PL-WERTZVIL CUM-WER1
LINE,PL,PL-S,CUMB PL,69 KV,CUM-WER2,CUMB PL-WERTZVIL CUM-WER2
LINE,PL,PL-S,DARTCONT,138 KV,DAR-LEO1,DARTCONT-LEOLA    DAR-LEO1
LINE,PL,PL-S,DARTCONT,138 KV,DAR-LEO2,DARTCONT-LEOLA    DAR-LEO2
LINE,PL,PL-S,DARTCONT,138 KV,DAR-NBR1,DARTCONT-NBRIDGEP DAR-NBR1
LINE,PL,PL-S,DARTCONT,138 KV,DAR-NBR2,DARTCONT-NBRIDGEP DAR-NBR2
LINE,PL,PL-S,DAUPHIN,230 KV,DAU-JUN,DAUPHIN-JUNIATA 1087
LINE,PL,PL-S,DILLERVI,138 KV,DIL-PAR1,DILLERVI-PARKCITY DIL-PAR1
LINE,PL,PL-S,DILLERVI,138 KV,DIL-PAR2,DILLERVI-PARKCITY DIL-PAR2
LINE,PL,PL-S,DONEG_PL,69 KV,DGL-SMA1,DONEG_PL-SMANHEIM DGL-SMA1
LINE,PL,PL-S,DONEG_PL,69 KV,DGL-SMA2,DONEG_PL-SMANHEIM DGL-SMA2
LINE,PL,PL-S,DONEG_PL,69 KV,DGL-WHE1,DONEG_PL-WHEMPFIE DGL-WHE1
LINE,PL,PL-S,DONEG_PL,69 KV,DGL-WHE2,DONEG_PL-WHEMPFIE DGL-WHE2
LINE,PL,PL-S,DONEG_PL,69 KV,DON-HUMM,DONEG_PL-HUMMELST DON-HUMM
LINE,PL,PL-S,DONNELLE,138 KV,DON-DIL1,DONNELLEY-DILLERVILLE 1
LINE,PL,PL-S,DONNELLE,138 KV,DON-DIL2,DONNELLEY-DILLERVILLE 2
LINE,PL,PL-S,DONNELLE,138 KV,DON-PRI1,DONNELLE-PRINCEPL DON-PRI1
LINE,PL,PL-S,DONNELLE,138 KV,DON-PRI2,DONNELLE-PRINCEPL DON-PRI2
LINE,PL,PL-S,DONNELLE,138 KV,DON-ROH1,DONNELLE-ROHRSTOW DON-ROH1
LINE,PL,PL-S,DONNELLE,138 KV,DON-ROH2,DONNELLE-ROHRSTOW DON-ROH2
LINE,PL,PL-S,DONNERVL,138 KV,DON-LAN1,DONNERVL-LANCAIRP DON-LAN1
LINE,PL,PL-S,DONNERVL,138 KV,DON-LAN2,DONNERVL-LANCAIRP DON-LAN2
LINE,PL,PL-S,DONNERVL,138 KV,DON-WHE1,DONNERVL-WHEMPFIE DON-WHE1
LINE,PL,PL-S,DONNERVL,138 KV,DON-WHE2,DONNERVL-WHEMPFIE DON-WHE2
LINE,PL,PL-S,DONNGRAV,138 KV,DON-NBR1,DONNGRAV-NBRIDGEP DON-NBR1
LINE,PL,PL-S,DONNGRAV,138 KV,DON-NBR2,DONNGRAV-NBRIDGEP DON-NBR2
LINE,PL,PL-S,DORNYVLE,138 KV,DOR-WES1,DORNYVLE-WESCOSVI DOR-WES1
LINE,PL,PL-S,DORNYVLE,138 KV,DOR-WES2,DORNYVLE-WESCOSVI DOR-WES2
LINE,PL,PL-S,EBENEZR,69 KV,EBE-HUM2,EBENEZR-HUMMELST EBE-HUM2
LINE,PL,PL-S,EGYPT,138 KV,EGY-SCH1,EGYPT   -SCHNCKVL EGY-SCH1
LINE,PL,PL-S,EGYPT,138 KV,EGY-SCH2,EGYPT   -SCHNCKVL EGY-SCH2
LINE,PL,PL-S,EGYPT,138 KV,EGY-SIE1,EGYPT   -SIEGFRIE EGY-SIE1
LINE,PL,PL-S,EGYPT,138 KV,EGY-SIE2,EGYPT   -SIEGFRIE EGY-SIE2
LINE,PL,PL-S,EHEIGHTS,69 KV,ELL-ZIN1,EHEIGHTS-ZINCTAP ELL-ZIN1
LINE,PL,PL-S,EHEIGHTS,69 KV,ELL-ZIN2,EHEIGHTS-ZINCTAP ELL-ZIN2
LINE,PL,PL-S,ELANCAST,138 KV,ELA-PRI1,ELANCAST-PRINCEPL ELA-PRI1
LINE,PL,PL-S,ELANCAST,138 KV,ELA-PRI2,ELANCAST-PRINCEPL ELA-PRI2
LINE,PL,PL-S,ELANDSTP,69 KV,ELA-FRE1,ELANDSTP-FREEMANS ELA-FRE1
LINE,PL,PL-S,ELANDSTP,69 KV,ELA-FRE2,ELANDSTP-FREEMANS ELA-FRE2
LINE,PL,PL-S,ELANDSTP,69 KV,ELA-HOM1,ELANDSTP-HOMERSCH ELA-HOM1
LINE,PL,PL-S,ELANDSTP,69 KV,ELA-HOM2,ELANDSTP-HOMERSCH ELA-HOM2
LINE,PL,PL-S,ELANDSTP,69 KV,ELA-QUA1,ELANDSTP-QUARRY   ELA-QUA1
LINE,PL,PL-S,ELANDSTP,69 KV,ELA-QUA2,ELANDSTP-QUARRY   ELA-QUA2
LINE,PL,PL-S,EMMAUS,69 KV,EMM-HOS1,EMMAUS  -HOSENSAC EMM-HOS1
LINE,PL,PL-S,EMMAUS,69 KV,EMM-HOS2,EMMAUS  -HOSENSAC EMM-HOS2
LINE,PL,PL-S,ENGLESID,69 KV,ENG-MAN1,ENGLESID-MANOR 1
LINE,PL,PL-S,ENGLESID,69 KV,ENG-MAN2,ENGLESID-MANOR 2
LINE,PL,PL-S,ENGLESID,69 KV,ENG-MIL1,ENGLESID-MILLWDPL ENG-MIL1
LINE,PL,PL-S,ENGLESID,69 KV,ENG-MIL2,ENGLESID-MILLWDPL ENG-MIL2
LINE,PL,PL-S,ENOLATP,69 KV,ENO-SPO1,ENOLATP-SPORTING ENO-SPO1
LINE,PL,PL-S,ENOLATP,69 KV,ENO-SPO2,ENOLATP-SPORTING ENO-SPO2
LINE,PL,PL-S,ENOLATP,69 KV,ENO-WER1,ENOLATP-WERTZVIL ENO-WER1
LINE,PL,PL-S,ENOLATP,69 KV,ENO-WER2,ENOLATP-WERTZVIL ENO-WER2
LINE,PL,PL-S,EPALMERT,230 KV,EPA-HAR,EPALMERT-HARWOOD  EPA-HAR
LINE,PL,PL-S,EPALMERT,230 KV,EPA-SIE,EPALMERT-SIEGFRIE
LINE,PL,PL-S,EPETERSB,138 KV,EPE-NEF,EPETERSB-NEFFSVIL EPE-NEF
LINE,PL,PL-S,EPETERSB,138 KV,EPE-PAR1,EPETERSB-PARKCITY EPE-PAR1
LINE,PL,PL-S,EPETERSB,138 KV,EPE-PAR2,EPETERSB-PARKCITY EPE-PAR2
LINE,PL,PL-S,EPETERSB,138 KV,EPE-ROS,EPETERSB-ROSEVILL EPE-ROS
LINE,PL,PL-S,FACEROCK,115 KV,FAC-FIV1,FACEROCK-FIVEFORK 110901-1
LINE,PL,PL-S,FACEROCK,115 KV,FAC-FIV2,FACEROCK-FIVEFORK 110901-2
LINE,PL,PL-S,FACEROCK,69 KV,FAC-MAN,FACEROCK-MANOR
LINE,PL,PL-S,FACEROCK,69 KV,FAC-MIL1,FACEROCK-MILLWDPL FAC-MIL1
LINE,PL,PL-S,FACEROCK,69 KV,FAC-WAK,FACEROCK-WAKEFIPL FAC-WAK
LINE,PL,PL-S,FRMRSVPL,69 KV,FAR-QUA,FARMERSV-QUARRY FAR-QUA
LINE,PL,PL-S,FRMRSVPL,69 KV,FAR-SFA,FARMERSV-SFARMERS FAR-SFA
LINE,PL,PL-S,HAMPDEN,69 KV,HAM-SHEE,HAMPDEN-SHEELYLN HAM-SHEE
LINE,PL,PL-S,HAMPDEN,69 KV,HAM-SPOR,HAMPDEN-SPORTING HAM-SPOR
LINE,PL,PL-S,HARRISBU,69 KV,HAR-LAW1,HARRISBU-LAWNTON HAR-LAW1
LINE,PL,PL-S,HARRISBU,69 KV,HAR-LAW2,HARRISBU-LAWNTON HAR-LAW2
LINE,PL,PL-S,HOMERSCH,69 KV,HOM-SEI1,HOMERSCH-SEIDERVL HOM-SEI1
LINE,PL,PL-S,HOMERSCH,69 KV,HOM-SEI2,HOMERSCH-SEIDERVL HOM-SEI2
LINE,PL,PL-S,HOSENSAC,230 KV,HOS-HOS4,HOSENSAC-HOSENSME HOS-HOS4
LINE,PL,PL-S,HOSENSAC,230 KV,HOS-HOS8,HOSENSAC-HOSENSME HOS-HOS8
LINE,PL,PL-S,HOSENSAC,230 KV,HOS-WES,HOSENSAC-WESCOSVI 2200
LINE,PL,PL-S,HOSENSAC,500 KV,HOS-LAU,HOSENSAC-LAUSC HOS-LAU5066
LINE,PL,PL-S,HOSENSAC,500 KV,HOS-STE,HOSENSACK-STEELCITY 500 KV
LINE,PL,PL-S,HOSENSAC,69 KV,HOS-LAN1,HOSENSAC-LANARK   HOS-LAN1
LINE,PL,PL-S,HOSENSAC,69 KV,HOS-LAN2,HOSENSAC-LANARK   HOS-LAN2
LINE,PL,PL-S,HUMMELST,230 KV,HUM-HUM,HUMMELST-HUMMELTAP
LINE,PL,PL-S,HUMMELST,230 KV,HUM-MID8,HUMMELST-MIDDLJCT 1 1098
LINE,PL,PL-S,HUMMELST,230 KV,HUM-NHE,HUMMELST-NHERSHEY 1099
LINE,PL,PL-S,HUMMELST,69 KV,HUM1-SWA,HUMMELST-SWATARA HUM1-SWA
LINE,PL,PL-S,HUMMETAP,230 KV,HUM-MID2,HUMMELST-MIDDLJCT 1002
LINE,PL,PL-S,HUMMETAP,230 KV,HUM-STE,HUMMELST-STEELTON 1002
LINE,PL,PL-S,JUNIATA,230 KV,JUN-LEW,JUNIATA-LEWISTOW LJ 2015
LINE,PL,PL-S,JUNIATA,500 KV,JUN-KEY,JUNIATA-KEYSTONE 5004
LINE,PL,PL-S,JUNIATA,500 KV,JUN-SUN,JUNIATA-SUNBURY 5046
LINE,PL,PL-S,JUNIATA,500 KV,JUN-TMI,JUNIATA-TMI 5008
LINE,PL,PL-S,LANARK,69 KV,LAN-ZIN1,EHEIGHTS-ZINCTAP LAN-ZIN1
LINE,PL,PL-S,LANARK,69 KV,LAN-ZIN2,EHEIGHTS-ZINCTAP LAN-ZIN2
LINE,PL,PL-S,LANCAIRP,138 KV,LAN-ROH1,LANCAIRP-ROHRSTOW LAN-ROH1
LINE,PL,PL-S,LANCAIRP,138 KV,LAN-ROH2,LANCAIRP-ROHRSTOW LAN-ROH2
LINE,PL,PL-S,LAUSCHTO,230 KV,LAU-SAK3,LAUSCHTO-SAKRON LAU-SAK3
LINE,PL,PL-S,LAUSCHTO,230 KV,LAU-SAK4,LAUSCHTO-SAKRON LAU-SAK4
LINE,PL,PL-S,LAUSCHTO,230 KV,LAU-SRE,LAUSCHTO-SREADING LAU-SRE
LINE,PL,PL-S,LAUSCHTO,500 KV,LAU-TMI,LAUSCHTO-TMI LAU-TMI 5026
LINE,PL,PL-S,LAWNTON,69 KV,LAW-RUT,LAWNTON-RUTHFORD LAW-RUT
LINE,PL,PL-S,LEOLA,138 KV,LEO-SAK1,LEOLA   -SAKRON   LEO-SAK1
LINE,PL,PL-S,LEOLA,138 KV,LEO-SAK2,LEOLA   -SAKRON   LEO-SAK2
LINE,PL,PL-S,MACK,69 KV,MAC-SAL1,MACK    -SALISBPL MAC-SAL1
LINE,PL,PL-S,MACK,69 KV,MAC-SAL2,MACK    -SALISBPL MAC-SAL2
LINE,PL,PL-S,MANOR,230 KV,MAN-MIL,MANOR   -MILLWDPL MAN-MIL
LINE,PL,PL-S,MANOR,230 KV,MAN-SAF1,MANOR-SAFEHARB 2302
LINE,PL,PL-S,MANOR,230 KV,MAN-SAF2,MANOR-SAFEHARB 2303
LINE,PL,PL-S,MANOR,230 KV,MAN-WHE,MANOR-WHEMPFIE NO.2
LINE,PL,PL-S,MANOR,69 KV,MAN-SAF1,MANOR-SAFEHARB 692
LINE,PL,PL-S,MANOR,69 KV,MAN-SAF2,MANOR-SAFEHARB 693
LINE,PL,PL-S,MANOR,69 KV,MAN-WHE,MANOR-WHEMPFIE
LINE,PL,PL-S,MARTINSC,230 KV,MAR-MON,MARTINSC-MONR PL
LINE,PL,PL-S,MARTINSC,230 KV,MAR-MRP,MARTINSC-MORRISPA P-2016
LINE,PL,PL-S,MARTINSC,230 KV,MAR-NOR,MARTINSC-NORTHWOO 1 1011
LINE,PL,PL-S,MARTINSC,230 KV,MAR-POR,MARTINSC-PORTLAND 1008
LINE,PL,PL-S,MARTINSC,230 KV,MAR-QUA,MARTINSC-QUARRY NO.2
LINE,PL,PL-S,MARTINSC,230 KV,MAR-SIE1,MARTINSC-SIEGFRIE NO.1
LINE,PL,PL-S,MARTINSC,230 KV,MAR-SIE2,MARTINSC-SIEGFRIE NO.2
LINE,PL,PL-S,MARTINSC,69 KV,MAR-NAZ1,MARTINSC-NAZARETH 1
LINE,PL,PL-S,MARTINSC,69 KV,MAR-NAZ2,MARTINSC-NAZARETH 2
LINE,PL,PL-S,MARTINSC,69 KV,MAR-NAZ3,MARTINSC-NAZARETH 3
LINE,PL,PL-S,MCGVRNVL,69 KV,MCG-SMA,MCGVRNVL-SMANHEIM MCG-SMA
LINE,PL,PL-S,MCGVRNVL,69 KV,MCG-SMA2,MCGVRNVL-SMANHEIM MCG-SMA2
LINE,PL,PL-S,MCGVRNVL,69 KV,MCG-WHE,MCGVRNVL-WHEMPFIE MCG-WHE
LINE,PL,PL-S,MCGVRNVL,69 KV,MCG-WHE2,MCGVRNVL-WHEMPFIE MCG-WHE2
LINE,PL,PL-S,MECHANIC,69 KV,MEC-WIG1,MECHANIC-WILLGROV MEC-WIG1
LINE,PL,PL-S,MECHANIC,69 KV,MEC-WIG2,MECHANIC-WILLGROV MEC-WIG2
LINE,PL,PL-S,MILLWDPL,230 KV,MIL-SAK,MILLWDPL-SAKRON   MIL-SAK
LINE,PL,PL-S,MILLWDPL,69 KV,MIL2-MNB,MILLWDPL-MTNEBO MIL2-MNB
LINE,PL,PL-S,MT ALLEN,69 KV,MTA-ROS1,MT ALLEN-ROSSMOYN MTA-ROS1
LINE,PL,PL-S,MT ALLEN,69 KV,MTA-ROS2,MT ALLEN-ROSSMOYN MTA-ROS2
LINE,PL,PL-S,MT ALLEN,69 KV,MTA-WSH1,MT ALLEN-WSHORE MTA-WSH1
LINE,PL,PL-S,MT ALLEN,69 KV,MTA-WSH2,MT ALLEN-WSHORE MTA-WSH2
LINE,PL,PL-S,MTNEBO,69 KV,FAC-MTNB,FACEROCK-MTNEBO FAC-MTNB
LINE,PL,PL-S,NAMPTON,138 KV,NHA-SIE1,NAMPTON-SIEGFRIE 1
LINE,PL,PL-S,NAMPTON,138 KV,NHA-SIE2,NAMPTON-SIEGFRIE 2
LINE,PL,PL-S,NAZARETH,69 KV,NAZ-SIE1,NAZARETH-SIEGFRIED 1
LINE,PL,PL-S,NAZARETH,69 KV,NAZ-SIE2,NAZARETH-SIEGFRIED 2
LINE,PL,PL-S,NEFFSVIL,138 KV,NEF-ROS,NEFFSVIL-ROSEVILL NEF-ROS
LINE,PL,PL-S,NEFFSVIL,138 KV,NEF-SAK1,NEFFSVIL-SAKRON   NEF-SAK1
LINE,PL,PL-S,NEFFSVIL,138 KV,NEF-SAK2,NEFFSVIL-SAKRON   NEF-SAK2
LINE,PL,PL-S,OTTCRKPL,230 KV,OTT-SAF,OTTERCKPL-SAFEHARBOR
LINE,PL,PL-S,OTTCRKPL,230 KV,OTT-YOR,OTTCRKPL-YORKANA
LINE,PL,PL-S,QUARRY,230 KV,QUA-STE,QUARRY-STEELCITY 230 KV 1
LINE,PL,PL-S,QUARRY,230 KV,QUA-STE2,QUARRY-STEELCITY 230 KV 2
LINE,PL,PL-S,QUARRY,69 KV,QUA-SFA,QUARRY-SFARMERS QUA-SFA
LINE,PL,PL-S,REDFRONT,115 KV,RED-YORK,REDFRONT-YORKANA  RED-YORK
LINE,PL,PL-S,ROSSMOYN,69 KV,ROS-SME1,ROSSMOYN-SOMECH ROS-SME1
LINE,PL,PL-S,ROSSMOYN,69 KV,ROS-SME2,ROSSMOYN-SOMECH ROS-SME2
LINE,PL,PL-S,S WHI,138 KV,SWH-WES1,S WHI   -WESCOSVI SWH-WES1
LINE,PL,PL-S,S WHI,138 KV,SWH-WES2,S WHI   -WESCOSVI SWH-WES2
LINE,PL,PL-S,SAKRON,230 KV,SAK-SMA,SAKRON-SMANHEIM 1084
LINE,PL,PL-S,SALISBPL,69 KV,SAL-WAL1,SALISBPL-WALLENTN SAL-WAL1
LINE,PL,PL-S,SALISBPL,69 KV,SAL-WAL2,SALISBPL-WALLENTN SAL-WAL2
LINE,PL,PL-S,SALLENTP,69 KV,SAL-ZIN,EHEIGHTS-ZINCTAP SAL-ZIN
LINE,PL,PL-S,SHEELYLN,69 KV,SHE-SPOR,SHEELYLN-SPORTING SHE-SPOR
LINE,PL,PL-S,SHEELYLN,69 KV,SHE-WSH1,SHEELYLN-WSHORE SHE-WSH1
LINE,PL,PL-S,SHEELYLN,69 KV,SHE-WSH2,SHEELYLN-WSHORE SHE-WSH2
LINE,PL,PL-S,SOMECH,69 KV,SME-WIG1,SOMECH-WILLGROV SME-WIG1
LINE,PL,PL-S,SOMECH,69 KV,SME-WIG2,SOMECH-WILLGROV SME-WIG2
LINE,PL,PL-S,STEELTON,230 KV,STE-WSH,STEELTON-WSHORE 1080
LINE,PL,PL-S,SUMNER,138 KV,SUM-SWH1,SUMNER  -S WHI    SUM-SWH1
LINE,PL,PL-S,SUMNER,138 KV,SUM-SWH2,SUMNER  -S WHI    SUM-SWH2
LINE,PL,PL-S,WALLENTN,69 KV,WAL-WES1,WALLENTN-WESCOSVI WAL-WES1
LINE,PL,PL-S,WALLENTN,69 KV,WAL-WES2,WALLENTN-WESCOSVI WAL-WES2
LINE,PL,PL-S,WILLGROV,230 KV,WIGR-WSH,WILLGROV-WSHORE WIGR-WSH
LINE,PN,PN,4MILEJCT,115 KV,4MIL-BF1,4MILEJCT-BUFFALRD 4MIL-BF1
LINE,PN,PN,4MILEJCT,115 KV,4MIL-BF2,4MILEJCT-BUFFALRD 4MIL-BF2
LINE,PN,PN,4MILEJCT,115 KV,4MIL-COR,4MILEJCT-CORRYE 4MIL-COR
LINE,PN,PN,4MILEJCT,115 KV,4MIL-ERI,4MILEJCT-ERIES 4MIL-ERI115
LINE,PN,PN,4MILEJCT,230 KV,4MIL-ERE,4MILEJCT-ERIEE 4MIL-ERE
LINE,PN,PN,4MILEJCT,230 KV,4MIL-ERI,4MILEJCT-ERIES 4MIL-ERI230
LINE,PN,PN,ALLEGHEN,115 KV,ALL-NEW,ALLEGHEN-NEW_BALT ALL-NEW
LINE,PN,PN,ALLEGHEN,115 KV,ALL-PRI,ALLEGHEN-PRIDE
LINE,PN,PN,ALTOONA,230 KV,ALT-BEA,ALTOONA -BEARROCK ALT-BEA
LINE,PN,PN,ALTOONA,230 KV,ALT-RAY,ALTOONA-RAYSTOWN ALT 2001
LINE,PN,PN,ALTOONA,46 KV,ALT-COL1,ALTOONA -COLLINS4 ALT-COL1
LINE,PN,PN,ALTOONA,46 KV,ALT-COL2,ALTOONA -COLLINS4 ALT-COL2
